chrom,start,end,dose,strength_tier,young,middle,old
chr22,38180934,38181217,100pM,strong,0,0,0
chr22,39292901,39293176,100pM,strong,0,1,0
chr22,39299961,39300180,100pM,strong,0,0,0
chr22,40732743,40733046,100pM,strong,0,0,0
chr22,42734474,42734752,100pM,strong,0,0,0
chr22,42800902,42801104,100pM,strong,0,0,0
chr22,44759757,44759964,100pM,strong,0,0,0
chr22,46465836,46466066,100pM,strong,0,0,0
chr22,46491995,46492236,100pM,strong,0,0,0
chr22,48254416,48254643,100pM,strong,0,0,0
chr3,4355762,4355952,100pM,strong,0,0,0
chr3,4750227,4750488,100pM,strong,0,0,0
chr3,13476223,13476429,100pM,strong,0,0,0
chr3,15292874,15293125,100pM,strong,0,0,0
chr3,30354581,30354817,100pM,strong,0,0,0
chr3,42819957,42820271,100pM,strong,0,0,0
chr3,47164281,47164510,100pM,strong,0,0,0
chr3,61708106,61708450,100pM,strong,1,0,0
chr3,61807771,61808141,100pM,strong,0,0,0
chr3,61841435,61841642,100pM,strong,0,0,0
chr3,63932840,63933222,100pM,strong,0,0,0
chr3,64491416,64491654,100pM,strong,0,0,0
chr3,64612845,64613645,100pM,strong,0,0,0
chr3,87367738,87368070,100pM,strong,0,0,0
chr3,100865058,100865312,100pM,strong,0,0,0
chr3,107825657,107825937,100pM,strong,0,0,0
chr3,107940801,107940988,100pM,strong,0,0,0
chr3,107986623,107986931,100pM,strong,0,0,0
chr3,107999360,107999923,100pM,strong,1,0,0
chr3,108000948,108001211,100pM,strong,0,0,0
chr3,108006153,108006486,100pM,strong,0,0,0
chr3,120661269,120661586,100pM,strong,0,0,0
chr3,123621992,123622210,100pM,strong,0,0,0
chr3,133448706,133448937,100pM,strong,0,0,0
chr3,133453020,133453274,100pM,strong,0,0,0
chr3,133456115,133456440,100pM,strong,0,0,0
chr3,133456776,133457241,100pM,strong,0,0,0
chr3,133461265,133461569,100pM,strong,0,0,0
chr3,149507717,149507926,100pM,strong,0,0,0
chr3,150237577,150237870,100pM,strong,0,0,0
chr3,150238309,150238705,100pM,strong,0,0,0
chr3,150240790,150241099,100pM,strong,0,0,0
chr3,150278829,150279099,100pM,strong,0,0,0
chr3,150737218,150737676,100pM,strong,0,0,0
chr3,150756519,150756928,100pM,strong,0,0,0
chr3,156812488,156812915,100pM,strong,0,0,0
chr3,164380276,164380543,100pM,strong,0,0,0
chr3,168671208,168671457,100pM,strong,0,0,0
chr3,169949003,169949299,100pM,strong,0,0,0
chr3,186772766,186773032,100pM,strong,0,0,0
chr3,188175857,188176205,100pM,strong,0,0,0
chr3,188283050,188283562,100pM,strong,0,0,0
chr3,189099095,189099364,100pM,strong,0,0,0
chr3,189311546,189311751,100pM,strong,0,0,0
chr3,189458524,189458807,100pM,strong,0,0,0
chr3,189772972,189773228,100pM,strong,0,0,0
chr3,189842642,189843093,100pM,strong,0,0,0
chr3,189944454,189944653,100pM,strong,0,0,0
chr3,189944934,189945203,100pM,strong,0,0,0
chr3,193870435,193870763,100pM,strong,0,0,0
chr3,193872381,193872620,100pM,strong,0,0,0
chr3,193879546,193880251,100pM,strong,0,0,0
chr3,193921469,193921755,100pM,strong,0,0,0
chr3,194158974,194159330,100pM,strong,0,0,0
chr3,194323985,194324282,100pM,strong,0,0,0
chr3,194495046,194495297,100pM,strong,0,0,0
chr3,196287346,196287555,100pM,strong,0,0,0
chr3,196754953,196755235,100pM,strong,0,0,0
chr4,997869,998083,100pM,strong,0,0,0
chr4,2419386,2419727,100pM,strong,0,0,0
chr4,3463257,3463501,100pM,strong,0,0,0
chr4,3954980,3955212,100pM,strong,0,0,0
chr4,6415348,6415703,100pM,strong,0,0,0
chr4,6633268,6633559,100pM,strong,0,0,0
chr4,6750945,6751310,100pM,strong,0,0,0
chr4,39539418,39539690,100pM,strong,0,0,0
chr4,40363436,40363983,100pM,strong,0,0,0
chr4,48954790,48955051,100pM,strong,0,0,0
chr4,76563559,76563758,100pM,strong,0,0,0
chr4,76570126,76570367,100pM,strong,0,0,0
chr4,76611570,76611869,100pM,strong,0,0,0
chr4,86934585,86934883,100pM,strong,0,0,0
chr4,87120934,87121387,100pM,strong,0,0,0
chr4,88084450,88084736,100pM,strong,0,0,0
chr4,88334990,88335318,100pM,strong,0,0,0
chr4,92483412,92483766,100pM,strong,0,0,0
chr4,100778543,100778764,100pM,strong,0,0,0
chr4,138910783,138911116,100pM,strong,0,0,0
chr4,139849355,139849595,100pM,strong,0,0,0
chr4,168501205,168501550,100pM,strong,0,0,1
chr4,168677197,168677415,100pM,strong,0,0,0
chr4,168691677,168691985,100pM,strong,0,0,0
chr4,168692094,168692280,100pM,strong,0,0,0
chr5,6495869,6496238,100pM,strong,0,0,0
chr5,16588424,16589120,100pM,strong,0,0,0
chr5,19734748,19735361,100pM,strong,0,0,0
chr5,33550058,33550351,100pM,strong,0,0,0
chr5,53482491,53482683,100pM,strong,0,0,0
chr5,56429224,56429455,100pM,strong,0,0,0
chr5,56460618,56460812,100pM,strong,0,0,0
chr5,56668974,56669372,100pM,strong,0,0,0
chr5,56669478,56669688,100pM,strong,0,0,0
chr5,59380881,59381271,100pM,strong,0,0,0
chr5,67215141,67215365,100pM,strong,0,0,0
chr5,67215735,67216072,100pM,strong,0,0,0
chr5,67234787,67235056,100pM,strong,0,0,0
chr5,67235724,67236147,100pM,strong,0,0,0
chr5,67236861,67237047,100pM,strong,0,0,0
chr5,69329971,69330375,100pM,strong,0,1,0
chr5,71631364,71631581,100pM,strong,1,0,0
chr5,73513752,73513958,100pM,strong,0,0,0
chr5,77168136,77168399,100pM,strong,0,0,0
chr5,77775303,77775521,100pM,strong,0,0,0
chr5,95728691,95728981,100pM,strong,0,0,0
chr5,100647633,100647893,100pM,strong,0,0,0
chr5,106241466,106241999,100pM,strong,0,0,0
chr5,107571792,107571978,100pM,strong,0,0,0
chr5,118009856,118010216,100pM,strong,0,0,0
chr5,125408617,125408859,100pM,strong,0,0,0
chr5,125409972,125410394,100pM,strong,0,0,0
chr5,132378613,132378951,100pM,strong,0,0,0
chr5,134466434,134466717,100pM,strong,0,0,0
chr5,135046797,135046994,100pM,strong,0,0,0
chr5,139660851,139661053,100pM,strong,0,0,0
chr5,139708993,139709482,100pM,strong,0,0,0
chr5,155068714,155069021,100pM,strong,0,0,0
chr5,168316206,168316715,100pM,strong,0,0,0
chr5,173591060,173591366,100pM,strong,0,0,0
chr5,174461353,174461582,100pM,strong,0,0,0
chr5,174482558,174482763,100pM,strong,0,0,0
chr5,174483418,174483746,100pM,strong,0,0,0
chr5,174503604,174503812,100pM,strong,0,0,0
chr6,1641302,1641637,100pM,strong,0,0,0
chr6,7062527,7062725,100pM,strong,0,0,0
chr6,11046813,11047182,100pM,strong,0,0,0
chr6,11053503,11053863,100pM,strong,0,0,0
chr6,11067363,11067754,100pM,strong,0,0,0
chr6,13747678,13747864,100pM,strong,1,0,0
chr6,15036708,15037207,100pM,strong,0,0,0
chr6,15090098,15090330,100pM,strong,0,0,0
chr6,17389299,17389654,100pM,strong,0,0,0
chr6,17393823,17394121,100pM,strong,0,0,0
chr6,20210249,20210583,100pM,strong,0,0,0
chr6,21738630,21739115,100pM,strong,0,0,0
chr6,26295951,26296227,100pM,strong,0,0,0
chr6,30751552,30751869,100pM,strong,0,0,0
chr6,38261665,38261939,100pM,strong,0,0,0
chr6,39266834,39267074,100pM,strong,0,0,0
chr6,39269952,39270247,100pM,strong,0,0,0
chr6,44661723,44661940,100pM,strong,0,0,0
chr6,45554751,45554999,100pM,strong,0,0,0
chr6,49542123,49542362,100pM,strong,0,0,0
chr6,53464924,53465300,100pM,strong,0,0,0
chr6,53465772,53466017,100pM,strong,0,0,0
chr6,73520068,73521313,100pM,strong,0,0,0
chr6,74969334,74970282,100pM,strong,0,0,0
chr6,82567760,82568056,100pM,strong,0,0,0
chr6,82569810,82570389,100pM,strong,0,0,0
chr6,82570677,82570908,100pM,strong,0,0,0
chr6,122620908,122621221,100pM,strong,0,0,0
chr6,122622713,122623053,100pM,strong,0,0,0
chr6,125154851,125155132,100pM,strong,0,0,0
chr6,125197923,125198228,100pM,strong,0,0,0
chr6,125202238,125202568,100pM,strong,0,0,0
chr6,125205119,125205429,100pM,strong,0,0,0
chr6,135211264,135211615,100pM,strong,0,0,0
chr6,139436794,139437066,100pM,strong,0,0,0
chr6,139588094,139588604,100pM,strong,0,0,0
chr6,149080240,149080485,100pM,strong,0,0,0
chr6,151616163,151616467,100pM,strong,0,0,0
chr6,151658095,151658432,100pM,strong,0,0,0
chr6,156827340,156827674,100pM,strong,0,0,0
chr6,158039644,158039850,100pM,strong,0,0,0
chr7,2689199,2689421,100pM,strong,0,0,0
chr7,4683289,4683677,100pM,strong,0,0,0
chr7,11261523,11261730,100pM,strong,0,0,0
chr7,16880578,16880862,100pM,strong,0,0,0
chr7,26363928,26364114,100pM,strong,0,0,0
chr7,32680640,32680898,100pM,strong,0,0,0
chr7,34748293,34748508,100pM,strong,0,0,0
chr7,35025266,35025583,100pM,strong,0,0,0
chr7,35025783,35026021,100pM,strong,0,0,0
chr7,47475537,47475983,100pM,strong,0,0,0
chr7,47744227,47744482,100pM,strong,0,0,0
chr7,55964835,55965048,100pM,strong,0,0,0
chr7,80942919,80943205,100pM,strong,1,0,0
chr7,105316522,105316798,100pM,strong,0,0,0
chr7,105639945,105640308,100pM,strong,0,0,0
chr7,105887808,105888161,100pM,strong,0,0,0
chr7,106065287,106065473,100pM,strong,0,0,0
chr7,106070254,106070463,100pM,strong,0,0,0
chr7,128259894,128260191,100pM,strong,0,0,0
chr7,131625794,131626046,100pM,strong,0,0,0
chr7,131626727,131626981,100pM,strong,0,0,0
chr7,132214508,132214836,100pM,strong,0,0,0
chr7,142384267,142384752,100pM,strong,0,0,0
chr7,151694813,151695236,100pM,strong,0,0,0
chr7,151856593,151856883,100pM,strong,0,0,0
chr7,152699364,152699766,100pM,strong,0,0,0
chr8,8288344,8288539,100pM,strong,0,0,0
chr8,8289086,8289679,100pM,strong,0,0,0
chr8,8508038,8508339,100pM,strong,0,0,0
chr8,11730714,11731005,100pM,strong,0,0,0
chr8,13156919,13157255,100pM,strong,0,0,0
chr8,22739133,22739440,100pM,strong,0,0,0
chr8,22743859,22744084,100pM,strong,0,0,0
chr8,29282965,29283253,100pM,strong,0,0,0
chr8,29286810,29287091,100pM,strong,0,0,0
chr8,29579869,29580084,100pM,strong,0,0,0
chr8,33245087,33245312,100pM,strong,0,0,0
chr8,37144836,37145107,100pM,strong,0,0,0
chr8,37590650,37590911,100pM,strong,0,0,0
chr8,37593498,37593817,100pM,strong,0,0,0
chr8,37598603,37598886,100pM,strong,0,0,0
chr8,42894299,42894511,100pM,strong,0,0,0
chr8,57855303,57855520,100pM,strong,0,0,0
chr8,66522479,66522774,100pM,strong,0,0,0
chr8,66714012,66714721,100pM,strong,0,0,0
chr8,68853326,68853668,100pM,strong,0,0,0
chr8,68854398,68854827,100pM,strong,0,0,0
chr8,86199981,86200242,100pM,strong,0,0,0
chr8,87662509,87663071,100pM,strong,0,0,0
chr8,89983657,89983893,100pM,strong,0,0,0
chr8,90001505,90001881,100pM,strong,0,0,0
chr8,95075008,95075202,100pM,strong,0,0,0
chr8,96359827,96360030,100pM,strong,0,0,0
chr8,96945874,96946115,100pM,strong,0,0,0
chr8,97266343,97266799,100pM,strong,0,0,0
chr8,97763626,97763888,100pM,strong,0,0,0
chr8,97764064,97764761,100pM,strong,0,0,1
chr8,101077584,101077885,100pM,strong,0,0,0
chr8,101437134,101437329,100pM,strong,0,0,0
chr8,101462815,101463038,100pM,strong,0,0,0
chr8,101466728,101467021,100pM,strong,0,0,0
chr8,101504084,101504435,100pM,strong,0,0,0
chr8,101512343,101512629,100pM,strong,0,1,0
chr8,101515581,101515793,100pM,strong,0,0,0
chr8,102600940,102601268,100pM,strong,0,0,0
chr8,106624002,106624377,100pM,strong,0,0,0
chr8,109575454,109575994,100pM,strong,0,0,0
chr8,115867551,115867756,100pM,strong,0,0,0
chr8,115987942,115988153,100pM,strong,0,0,0
chr8,115998243,115998597,100pM,strong,0,0,0
chr8,121150954,121151304,100pM,strong,0,0,0
chr8,123563587,123563867,100pM,strong,0,0,0
chr8,123564010,123564243,100pM,strong,0,0,0
chr8,127800715,127801094,100pM,strong,0,0,0
chr8,127801506,127801709,100pM,strong,0,1,0
chr8,127819838,127820109,100pM,strong,0,0,0
chr8,127859581,127860120,100pM,strong,0,0,0
chr8,127867684,127868035,100pM,strong,0,0,0
chr8,127870113,127870411,100pM,strong,0,0,0
chr8,127870586,127870968,100pM,strong,0,0,0
chr8,127876840,127877064,100pM,strong,0,0,0
chr8,127911222,127911502,100pM,strong,0,0,0
chr8,127952132,127952342,100pM,strong,0,0,0
chr8,127953099,127953437,100pM,strong,0,0,0
chr8,128141924,128142272,100pM,strong,0,0,0
chr8,134734758,134735166,100pM,strong,0,0,0
chr8,143018007,143018297,100pM,strong,0,0,0
chr9,83432277,83432624,100pM,strong,0,0,0
chr9,88530026,88530318,100pM,strong,0,0,0
chr9,89850878,89851227,100pM,strong,0,0,0
chr9,92666065,92666340,100pM,strong,0,0,0
chr9,94639085,94639363,100pM,strong,0,0,0
chr9,94782957,94783512,100pM,strong,0,0,0
chr9,94992051,94992294,100pM,strong,0,0,0
chr9,98219139,98219376,100pM,strong,0,0,0
chr9,105912783,105913144,100pM,strong,0,0,0
chr9,107243856,107244167,100pM,strong,0,0,0
chr9,112012142,112012428,100pM,strong,0,0,0
chr9,114558253,114558693,100pM,strong,0,0,0
chr9,114908144,114908488,100pM,strong,0,0,0
chr9,123327866,123328123,100pM,strong,0,0,0
chr9,126642973,126643294,100pM,strong,0,0,0
chr9,127417232,127417486,100pM,strong,0,0,0
chr9,127545423,127545614,100pM,strong,0,0,0
chr9,127955785,127955988,100pM,strong,0,0,0
chr9,128022275,128022584,100pM,strong,0,0,0
chr9,128047301,128047579,100pM,strong,0,1,0
chr9,128055799,128056004,100pM,strong,0,0,0
chr9,128058075,128058371,100pM,strong,0,1,0
chr9,129107332,129107626,100pM,strong,0,0,0
chr9,129193740,129193986,100pM,strong,0,0,0
chr9,129488725,129488951,100pM,strong,0,0,0
chr9,133873319,133873520,100pM,strong,0,0,0
chr9,135392489,135392888,100pM,strong,0,0,0
chr9,137173188,137173395,100pM,strong,0,0,0
chrX,2894975,2895193,100pM,strong,0,0,0
chrX,5402571,5402836,100pM,strong,0,1,0
chrX,7218540,7218739,100pM,strong,0,0,0
chrX,7219139,7219404,100pM,strong,0,0,0
chrX,10101178,10101591,100pM,strong,0,0,0
chrX,12988948,12989294,100pM,strong,0,0,0
chrX,12994415,12994674,100pM,strong,0,0,0
chrX,13029161,13029714,100pM,strong,0,0,0
chrX,13029982,13030211,100pM,strong,0,0,0
chrX,16471555,16471881,100pM,strong,0,0,0
chrX,16617352,16617800,100pM,strong,0,0,0
chrX,16662308,16662795,100pM,strong,0,0,0
chrX,18099874,18100133,100pM,strong,0,0,0
chrX,22117218,22117674,100pM,strong,0,0,0
chrX,54747709,54747999,100pM,strong,0,0,0
chrX,110173210,110173486,100pM,strong,0,0,0
chrX,131566003,131566284,100pM,strong,0,0,0
chrX,132181392,132181612,100pM,strong,0,0,0
chrX,140490929,140491255,100pM,strong,0,0,0
chrX,140492263,140492600,100pM,strong,0,0,0
chrX,150041186,150041548,100pM,strong,0,0,0
chrX,154419947,154420183,100pM,strong,0,0,0
chrX,154541082,154541270,100pM,strong,0,0,0
chr1,3213716,3213953,100pM,weak,0,0,0
chr1,3338352,3338544,100pM,weak,0,0,0
chr1,6909885,6910284,100pM,weak,0,0,0
chr1,8198042,8198259,100pM,weak,0,0,0
chr1,15048589,15048884,100pM,weak,0,0,0
chr1,17237478,17237667,100pM,weak,0,0,0
chr1,17314840,17315092,100pM,weak,0,0,0
chr1,18166244,18166536,100pM,weak,0,0,0
chr1,18188247,18188476,100pM,weak,0,0,0
chr1,18190501,18190922,100pM,weak,0,0,0
chr1,19425850,19426050,100pM,weak,0,0,0
chr1,21401868,21402094,100pM,weak,0,0,0
chr1,30296284,30296514,100pM,weak,0,0,0
chr1,38813531,38813726,100pM,weak,0,0,0
chr1,42152190,42152392,100pM,weak,0,0,0
chr1,51612594,51612813,100pM,weak,0,0,0
chr1,53411844,53412071,100pM,weak,0,0,0
chr1,61496383,61496726,100pM,weak,0,0,0
chr1,61498430,61498664,100pM,weak,0,0,0
chr1,70915381,70915638,100pM,weak,0,0,0
chr1,74690170,74690385,100pM,weak,0,0,0
chr1,74703427,74703706,100pM,weak,0,0,0
chr1,76944177,76944436,100pM,weak,0,0,0
chr1,76945067,76945282,100pM,weak,0,0,0
chr1,78800903,78801108,100pM,weak,0,0,0
chr1,79392545,79392745,100pM,weak,0,0,0
chr1,82386789,82387111,100pM,weak,0,0,0
chr1,85504253,85504506,100pM,weak,0,0,0
chr1,85822762,85823011,100pM,weak,0,0,0
chr1,87715094,87715337,100pM,weak,0,0,0
chr1,91100325,91100597,100pM,weak,0,0,0
chr1,94101008,94101285,100pM,weak,0,0,0
chr1,94423122,94423345,100pM,weak,0,0,0
chr1,102052139,102052461,100pM,weak,0,0,0
chr1,107420522,107420809,100pM,weak,0,0,0
chr1,109950536,109950764,100pM,weak,0,0,0
chr1,110246036,110246231,100pM,weak,0,0,0
chr1,110746418,110746836,100pM,weak,0,0,0
chr1,111473259,111473625,100pM,weak,1,0,0
chr1,113989461,113989647,100pM,weak,0,0,1
chr1,116167452,116167638,100pM,weak,0,0,0
chr1,116652729,116653041,100pM,weak,0,0,0
chr1,117847236,117847448,100pM,weak,0,0,0
chr1,148376537,148376820,100pM,weak,0,0,1
chr1,153520304,153520499,100pM,weak,0,0,0
chr1,169517692,169517951,100pM,weak,0,0,0
chr1,169690350,169690608,100pM,weak,0,0,0
chr1,176823240,176823430,100pM,weak,0,0,0
chr1,177301310,177301632,100pM,weak,0,0,0
chr1,177476754,177476985,100pM,weak,0,0,0
chr1,177951533,177951734,100pM,weak,0,0,0
chr1,186153047,186153233,100pM,weak,0,0,0
chr1,187381576,187381762,100pM,weak,0,0,0
chr1,188432520,188432841,100pM,weak,0,0,0
chr1,188893558,188893811,100pM,weak,0,0,0
chr1,190285205,190285464,100pM,weak,0,0,0
chr1,191150121,191150314,100pM,weak,0,0,0
chr1,191427732,191427943,100pM,weak,0,0,0
chr1,192049301,192049491,100pM,weak,0,0,0
chr1,193919890,193920097,100pM,weak,0,0,0
chr1,200114737,200114924,100pM,weak,0,0,0
chr1,200337239,200337528,100pM,weak,0,0,0
chr1,201045078,201045361,100pM,weak,0,0,0
chr1,202269784,202270058,100pM,weak,0,0,0
chr1,202532193,202532469,100pM,weak,0,0,0
chr1,203059409,203059630,100pM,weak,0,0,0
chr1,205652867,205653190,100pM,weak,0,1,0
chr1,207948780,207949200,100pM,weak,0,0,0
chr1,211187694,211187899,100pM,weak,0,0,0
chr1,211521522,211521773,100pM,weak,0,0,0
chr1,212047189,212047410,100pM,weak,0,0,0
chr1,212078096,212078300,100pM,weak,0,0,0
chr1,215473920,215474145,100pM,weak,0,0,0
chr1,215545041,215545284,100pM,weak,0,0,0
chr1,220364135,220364359,100pM,weak,0,0,0
chr1,229148176,229148427,100pM,weak,0,0,0
chr1,229161667,229161857,100pM,weak,0,0,0
chr1,229892745,229893014,100pM,weak,0,0,0
chr1,230500540,230500791,100pM,weak,0,0,0
chr1,231672245,231672537,100pM,weak,0,0,0
chr1,246417526,246418062,100pM,weak,0,0,0
chr10,107070,107319,100pM,weak,0,0,0
chr10,126486,126721,100pM,weak,0,0,0
chr10,3585060,3585281,100pM,weak,0,0,0
chr10,5656672,5656884,100pM,weak,0,0,0
chr10,6304135,6304389,100pM,weak,0,0,0
chr10,12150274,12150499,100pM,weak,0,0,0
chr10,19228398,19228587,100pM,weak,0,0,0
chr10,27004508,27004728,100pM,weak,0,0,0
chr10,29303495,29303695,100pM,weak,0,0,0
chr10,32651605,32651949,100pM,weak,0,0,0
chr10,43110850,43111041,100pM,weak,0,0,0
chr10,44236881,44237151,100pM,weak,0,0,0
chr10,50474008,50474273,100pM,weak,0,0,0
chr10,52243268,52243494,100pM,weak,0,0,0
chr10,56665091,56665426,100pM,weak,0,0,0
chr10,56783679,56783883,100pM,weak,0,0,0
chr10,61669856,61670123,100pM,weak,0,0,0
chr10,61918197,61918460,100pM,weak,0,0,0
chr10,63653587,63653774,100pM,weak,0,0,0
chr10,63687407,63687610,100pM,weak,0,0,0
chr10,74899968,74900190,100pM,weak,0,0,0
chr10,75164798,75165051,100pM,weak,0,1,0
chr10,76642133,76642345,100pM,weak,0,0,0
chr10,76971827,76972046,100pM,weak,0,0,0
chr10,77507356,77507602,100pM,weak,0,0,0
chr10,77582651,77582894,100pM,weak,0,0,0
chr10,79453065,79453275,100pM,weak,0,0,0
chr10,88178878,88179120,100pM,weak,0,0,0
chr10,88385658,88385853,100pM,weak,0,0,0
chr10,90713174,90713410,100pM,weak,0,0,0
chr10,91360913,91361251,100pM,weak,0,0,0
chr10,92891173,92891406,100pM,weak,0,0,0
chr10,93741380,93741625,100pM,weak,0,0,0
chr10,97580331,97580571,100pM,weak,0,0,0
chr10,100035613,100035824,100pM,weak,0,0,0
chr10,100301116,100301358,100pM,weak,0,0,0
chr10,102207260,102207451,100pM,weak,0,0,0
chr10,111347553,111347739,100pM,weak,0,0,0
chr10,114057115,114057354,100pM,weak,0,0,0
chr10,114593607,114593807,100pM,weak,0,0,0
chr10,120931658,120931899,100pM,weak,0,0,0
chr10,121556433,121556652,100pM,weak,0,0,0
chr10,122532079,122532265,100pM,weak,0,0,0
chr10,126059517,126059973,100pM,weak,0,0,0
chr10,126240678,126240987,100pM,weak,0,0,0
chr10,126940746,126941008,100pM,weak,0,0,0
chr10,129169198,129169393,100pM,weak,0,0,0
chr10,130794728,130794923,100pM,weak,0,0,0
chr11,2483491,2483889,100pM,weak,0,0,0
chr11,15695217,15695403,100pM,weak,0,0,0
chr11,16110879,16111069,100pM,weak,0,0,0
chr11,30438662,30438912,100pM,weak,0,0,0
chr11,34823261,34823509,100pM,weak,0,0,0
chr11,59876044,59876387,100pM,weak,0,0,0
chr11,59877412,59877784,100pM,weak,0,0,0
chr11,63620089,63620292,100pM,weak,0,0,0
chr11,63874648,63874855,100pM,weak,0,0,0
chr11,69534150,69534352,100pM,weak,0,0,0
chr11,76921498,76921878,100pM,weak,0,0,0
chr11,77038558,77038908,100pM,weak,0,0,1
chr11,78848999,78849261,100pM,weak,0,0,0
chr11,79353818,79354066,100pM,weak,0,0,0
chr11,79523656,79523866,100pM,weak,0,0,0
chr11,81039138,81039324,100pM,weak,0,0,0
chr11,81043349,81043543,100pM,weak,0,0,0
chr11,82640103,82640347,100pM,weak,0,0,0
chr11,86795886,86796095,100pM,weak,0,0,0
chr11,87924174,87924463,100pM,weak,0,0,0
chr11,100999834,101000049,100pM,weak,0,0,0
chr11,101078593,101078825,100pM,weak,0,0,0
chr11,101300508,101300784,100pM,weak,0,0,0
chr11,101436612,101436855,100pM,weak,0,0,0
chr11,101438198,101438433,100pM,weak,0,0,0
chr11,106461180,106461429,100pM,weak,0,0,0
chr11,108667288,108667512,100pM,weak,0,0,0
chr11,116832394,116832624,100pM,weak,0,0,0
chr11,116836222,116836422,100pM,weak,0,0,0
chr11,122479314,122479569,100pM,weak,0,0,0
chr11,122563246,122563455,100pM,weak,0,0,0
chr12,513499,513724,100pM,weak,0,0,0
chr12,5919283,5919496,100pM,weak,0,0,0
chr12,9132275,9132477,100pM,weak,0,0,0
chr12,11754385,11754621,100pM,weak,0,0,0
chr12,12499181,12499477,100pM,weak,0,0,0
chr12,12819900,12820098,100pM,weak,0,0,0
chr12,15274018,15274204,100pM,weak,0,0,0
chr12,18123624,18123823,100pM,weak,0,0,0
chr12,18151729,18151944,100pM,weak,0,0,0
chr12,23655818,23656198,100pM,weak,0,0,0
chr12,25867119,25867334,100pM,weak,0,0,0
chr12,29794968,29795202,100pM,weak,0,0,0
chr12,31311209,31311447,100pM,weak,0,0,0
chr12,31779921,31780122,100pM,weak,0,0,0
chr12,42716093,42716282,100pM,weak,0,0,0
chr12,52333420,52333612,100pM,weak,0,0,0
chr12,53358964,53359161,100pM,weak,0,0,0
chr12,63206897,63207141,100pM,weak,0,0,0
chr12,63457101,63457342,100pM,weak,0,0,0
chr12,73916783,73917088,100pM,weak,0,0,0
chr12,74862582,74862810,100pM,weak,0,0,0
chr12,79075964,79076403,100pM,weak,0,0,0
chr12,88459319,88459523,100pM,weak,0,0,0
chr12,88750765,88750996,100pM,weak,0,0,0
chr12,95172586,95172793,100pM,weak,0,0,0
chr12,102548634,102548838,100pM,weak,0,0,0
